AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,CODARANCELARIO,SECTOR,PRODUCTOGRAL,PRODUCTO,MONTOFOB(US$),PESOTONELADAS,anio,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,TIPOOPERACION,CLASIFICACION
2022,Mayo,Corea del Sur,,,Valparaíso,8119089,No minero,,Cerezas,79577.98,23.994,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,San Antonio,8119089,No minero,,Cerezas,10368.0,3.29022,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,San Antonio,8119089,No minero,,Cerezas,205214.28,75.15669,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,3361.53,0.37087,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,66795.26,20.928,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,295855.7,125.048,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Estados Unidos de América,,,Valparaíso,8121090,No minero,,Cerezas,54167.49,19.575,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Guatemala,,,Valparaíso,8092919,No minero,,Cerezas,7046.4,4.8,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,México,,,San Antonio,8121090,No minero,,Cerezas,18720.0,17.6,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,México,,,San Antonio,8121090,No minero,,Cerezas,22360.0,20.0,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,México,,,San Antonio,8121090,No minero,,Cerezas,43680.0,36.21,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,México,,,San Antonio,8121090,No minero,,Cerezas,58032.0,19.575,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Nueva Zelandia,,,San Antonio,8119089,No minero,,Cerezas,2669.94,0.91,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Nueva Zelandia,,,San Antonio,8119089,No minero,,Cerezas,21359.52,7.28,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Mayo,Panamá,,,Valparaíso,8119089,No minero,,Cerezas,18100.0,5.27074,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Canadá,,,Talcahuano,8119089,No minero,,Cerezas,107513.85,46.00352,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Talcahuano,8119081,No minero,,Cerezas,24087.26,6.6213,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,66795.26,20.928,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,121488.28,42.812,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,142089.75,62.1785,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,104371.89,30.9943,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Nueva Zelandia,,,Talcahuano,8119089,No minero,,Cerezas,7587.27,3.1042,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Nueva Zelandia,,,Talcahuano,8119089,No minero,,Cerezas,10679.76,3.64,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Suecia,,,Talcahuano,8119089,No minero,,Cerezas,0.63,0.00175,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,201-SALIDA DE MERCANCÍAS SIN CARÁCTER COMERCIAL,Frutas y frutos
2022,Junio,Tailandia,,,Talcahuano,8119089,No minero,,Cerezas,8335.37,2.4,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,China,,,Metropolitana,8092190,No minero,,Cerezas,15396.05,3.398,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,China,,,Metropolitana,8092919,No minero,,Cerezas,3844.66,3.048,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,China,,,Metropolitana,8092919,No minero,,Cerezas,4206.22,4.032,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,China,,,Metropolitana,8092919,No minero,,Cerezas,200762.85,24.015,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Metropolitana,8092919,No minero,,Cerezas,9133.2,2.024,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Metropolitana,8092919,No minero,,Cerezas,49798.55,10.271,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Metropolitana,8092919,No minero,,Cerezas,100800.0,19.597,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Filipinas,,,Metropolitana,8092919,No minero,,Cerezas,9426.0,1.387,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Japón,,,Metropolitana,8092919,No minero,,Cerezas,10630.04,1.356,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Japón,,,Metropolitana,8119089,No minero,,Cerezas,10.0,0.086,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,201-SALIDA DE MERCANCÍAS SIN CARÁCTER COMERCIAL,Frutas y frutos
2022,Junio,Rusia,,,Metropolitana,8092919,No minero,,Cerezas,7708.0,0.688,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Argentina,,,Los Andes,8121090,No minero,,Cerezas,12500.25,27.667,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Argentina,,,Los Andes,8121090,No minero,,Cerezas,48672.0,45.76,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Brasil,,,Los Andes,8121090,No minero,,Cerezas,11739.0,10.5,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Brasil,,,Los Andes,8121090,No minero,,Cerezas,14508.0,13.64,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Brasil,,,Los Andes,8121090,No minero,,Cerezas,27846.0,22.746,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Colombia,,,San Antonio,8121090,No minero,,Cerezas,39000.0,35.2,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,El Salvador,,,San Antonio,8121010,No minero,,Cerezas,22425.0,20.0,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,San Antonio,8119089,No minero,,Cerezas,15552.0,4.93533,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,San Antonio,8119089,No minero,,Cerezas,38612.7,19.2375,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Valparaíso,8119081,No minero,,Cerezas,128805.04,24.0149,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,16121.28,4.86,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,42311.46,13.1124,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,152712.0,49.1568,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,188495.03,74.0341,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Estados Unidos de América,,,Valparaíso,8121090,No minero,,Cerezas,226984.68,78.3,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,México,,,San Antonio,8121090,No minero,,Cerezas,89440.0,75.2,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,México,,,San Antonio,8121090,No minero,,Cerezas,212160.0,181.05,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Nueva Zelandia,,,San Antonio,8119089,No minero,,Cerezas,2669.94,0.91,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Junio,Nueva Zelandia,,,San Antonio,8119089,No minero,,Cerezas,10679.76,3.64,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Australia,,,Talcahuano,8119089,No minero,,Cerezas,53398.8,18.2,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Talcahuano,8119081,No minero,,Cerezas,11602.94,3.31065,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,65715.76,21.412,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,247827.29,81.03502,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,171117.91,52.65019,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Japón,,,Talcahuano,8119089,No minero,,Cerezas,68.05,0.01411,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,201-SALIDA DE MERCANCÍAS SIN CARÁCTER COMERCIAL,Frutas y frutos
2022,Julio,Nueva Zelandia,,,Talcahuano,8119089,No minero,,Cerezas,2669.94,0.91,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Tailandia,,,Talcahuano,8119089,No minero,,Cerezas,5535.46,1.6,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,China,,,Metropolitana,8092919,No minero,,Cerezas,99602.58,15.12,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Corea del Sur,,,Metropolitana,8092919,No minero,,Cerezas,45347.3,6.807,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Corea del Sur,,,Metropolitana,8119089,No minero,,Cerezas,6.5,0.048,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,201-SALIDA DE MERCANCÍAS SIN CARÁCTER COMERCIAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Metropolitana,8092919,No minero,,Cerezas,20551.33,4.056,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Japón,,,Metropolitana,8092919,No minero,,Cerezas,30567.5,5.011,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Japón,,,Metropolitana,8119089,No minero,,Cerezas,6.0,0.04,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,201-SALIDA DE MERCANCÍAS SIN CARÁCTER COMERCIAL,Frutas y frutos
2022,Julio,Tailandia,,,Metropolitana,8092919,No minero,,Cerezas,33922.0,2.921,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Argentina,,,Los Andes,8119089,No minero,,Cerezas,4763.5,1.9614,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Canadá,,,San Antonio,8119089,No minero,,Cerezas,58686.32,25.0096,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Canadá,,,Valparaíso,8119081,No minero,,Cerezas,134368.81,25.05223,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,China,,,Valparaíso,8092919,No minero,,Cerezas,85768.14,21.45,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Colombia,,,San Antonio,8121090,No minero,,Cerezas,39878.0,35.2,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Colombia,,,San Antonio,8121090,No minero,,Cerezas,55120.0,52.8,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,San Antonio,8119089,No minero,,Cerezas,794008.41,321.67075,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,24192.0,7.67718,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,48560.0,23.02,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,218124.0,72.8574,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,291504.0,138.12,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Estados Unidos de América,,,Valparaíso,8121090,No minero,,Cerezas,113492.34,39.15,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,México,,,San Antonio,8121090,No minero,,Cerezas,42120.0,36.21,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,México,,,San Antonio,8121090,No minero,,Cerezas,44720.0,35.2,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,México,,,San Antonio,8121090,No minero,,Cerezas,58032.0,19.575,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Julio,Nueva Zelandia,,,San Antonio,8119089,No minero,,Cerezas,10679.76,3.64,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Australia,,,Talcahuano,8119089,No minero,,Cerezas,53398.8,17.836,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,10862.32,2.176,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,12010.74,3.7464,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,63416.99,20.928,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,93171.79,28.13916,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,110404.32,47.6918,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,42960.0,12.912,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Japón,,,Talcahuano,8119089,No minero,,Cerezas,106755.6,40.9698,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Nueva Zelandia,,,Talcahuano,8119089,No minero,,Cerezas,5740.7,2.2576,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,China,,,Metropolitana,8092190,No minero,,Cerezas,109060.33,10.944,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,China,,,Metropolitana,8092919,No minero,,Cerezas,164862.1,22.14,2022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Argentina,,,Los Andes,8121090,No minero,,Cerezas,3354.0,2.64,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Argentina,,,Los Andes,8121090,No minero,,Cerezas,23215.5,24.0,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Argentina,,,Los Andes,8121090,No minero,,Cerezas,66144.0,66.0,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Brasil,,,Los Andes,8121090,No minero,,Cerezas,24336.0,22.88,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Brasil,,,Los Andes,8121090,No minero,,Cerezas,53404.0,45.76,2022,Valparaíso,Carretero/Terrestre,Cristo Redentor (Los Libertadores),,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Canadá,,,Valparaíso,8119081,No minero,,Cerezas,135234.73,25.05223,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Colombia,,,San Antonio,8121090,No minero,,Cerezas,2860.0,2.2,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Colombia,,,San Antonio,8121090,No minero,,Cerezas,69524.0,68.2,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Corea del Sur,,,San Antonio,8119089,No minero,,Cerezas,59253.83,22.96336,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,San Antonio,8119089,No minero,,Cerezas,180002.67,75.0288,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,6912.0,2.19348,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,20606.4,6.58044,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,73584.0,24.5784,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,144540.0,48.279,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Estados Unidos de América,,,Valparaíso,8119089,No minero,,Cerezas,242800.0,115.1,2022,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,Japón,,,San Antonio,8119089,No minero,,Cerezas,12410.0,3.638,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,México,,,San Antonio,8121090,No minero,,Cerezas,42640.0,40.0,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,México,,,San Antonio,8121090,No minero,,Cerezas,85800.0,72.42,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Agosto,México,,,San Antonio,8121090,No minero,,Cerezas,178880.0,141.94,2022,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Septiembre,Australia,,,Talcahuano,8119089,No minero,,Cerezas,53398.8,17.836,2022,Biobío,"Marítima, Fluvial y Lacustre",San Vicente,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Septiembre,Canadá,,,Talcahuano,8119089,No minero,,Cerezas,266189.23,114.92168,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
2022,Septiembre,Estados Unidos de América,,,Talcahuano,8119089,No minero,,Cerezas,12281.56,3.7464,2022,Biobío,"Marítima, Fluvial y Lacustre",Coronel,,200-EXPORTACIÓN NORMAL,Frutas y frutos
