AÑO,MES,PAISDESTINO,ADUANA,PESOTONELADAS,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,PRECIO_KG
2018,Enero,China,Metropolitana,3.156,Coquimbo,,Aerop. A. Merino Benítez,19854.07,6.29089670468948
2018,Enero,China,Valparaíso,22.08,Coquimbo,,Valparaíso,104191.55,4.718820199275363
2018,Enero,China,Metropolitana,2.087,El Maule,,Aerop. A. Merino Benítez,10225.71,4.8997172975562995
2018,Enero,China,Metropolitana,2.78,El Maule,,Aerop. A. Merino Benítez,15680.0,5.640287769784173
2018,Enero,China,Metropolitana,44.348,El Maule,,Aerop. A. Merino Benítez,265191.97,5.9797954811941905
2018,Enero,China,Metropolitana,62.154,El Maule,,Aerop. A. Merino Benítez,327834.38,5.274549988737652
2018,Enero,China,Metropolitana,212.09683,El Maule,,Aerop. A. Merino Benítez,1631875.57,7.694012069864505
2018,Enero,China,Metropolitana,596.2782,El Maule,,Aerop. A. Merino Benítez,5164369.06,8.661005986802804
2018,Enero,China,Talcahuano,61.155,El Maule,,Lirquén,372084.0,6.084277655138583
2018,Enero,China,Talcahuano,73.3792,El Maule,,Lirquén,375478.33,5.116958620426497
2018,Enero,China,San Antonio,195.18,El Maule,,San Antonio,1237893.0,6.342314786351061
2018,Enero,China,San Antonio,401.832,El Maule,,San Antonio,1866003.77,4.6437410908041175
2018,Enero,China,San Antonio,1657.7894,El Maule,,San Antonio,7473370.66,4.508033806947976
2018,Enero,China,San Antonio,2172.3873,El Maule,,San Antonio,11487303.19,5.287870717159873
2018,Enero,China,Valparaíso,84.272,El Maule,,San Antonio,388263.72,4.607268369090563
2018,Enero,China,Valparaíso,88.32,El Maule,,San Antonio,359074.68,4.065610054347826
2018,Enero,China,San Antonio,22.08,El Maule,,San Antonio,103589.57,4.691556612318841
2018,Enero,China,Talcahuano,236.81983,El Maule,,San Vicente,1238922.55,5.231498350454859
2018,Enero,China,Talcahuano,261.0784,El Maule,,San Vicente,1583730.63,6.066111290708078
2018,Enero,China,Talcahuano,421.683,El Maule,,San Vicente,2500275.43,5.929277277006662
2018,Enero,China,Valparaíso,899.24565,El Maule,,Valparaíso,3901484.91,4.33861971976178
2018,Enero,China,Valparaíso,2355.00854,El Maule,,Valparaíso,12792616.63,5.432089273867347
2018,Enero,China,Valparaíso,8346.20175,El Maule,,Valparaíso,47332975.92,5.671199587285319
2018,Enero,China,Valparaíso,10089.27468,El Maule,,Valparaíso,51429007.84,5.097393962516243
2018,Enero,China,Valparaíso,356.64,El Maule,,Valparaíso,1666449.49,4.672637645805294
2018,Enero,China,Talcahuano,37.93075,La Araucanía,,Lirquén,244018.0,6.433250067557324
2018,Enero,China,San Antonio,35.2,La Araucanía,,San Antonio,237964.2,6.760346590909091
2018,Enero,China,Talcahuano,88.32,La Araucanía,,San Vicente,619810.06,7.017776947463769
2018,Enero,China,Valparaíso,21.12,La Araucanía,,Valparaíso,131712.0,6.236363636363636
2018,Enero,China,Valparaíso,91.4408,La Araucanía,,Valparaíso,550862.79,6.024256021382141
2018,Enero,China,Valparaíso,1005.068,La Araucanía,,Valparaíso,7038761.18,7.0032686146608985
2018,Enero,China,Metropolitana,8.2078,Metropolitana,,Aerop. A. Merino Benítez,21776.61,2.6531604083920173
2018,Enero,China,Metropolitana,10.289,Metropolitana,,Aerop. A. Merino Benítez,78312.55,7.611288754981048
2018,Enero,China,Metropolitana,20.136,Metropolitana,,Aerop. A. Merino Benítez,118205.14,5.870338696861343
2018,Enero,China,San Antonio,179.71148,Metropolitana,,San Antonio,854269.5,4.753561096931593
2018,Enero,China,San Antonio,776.53978,Metropolitana,,San Antonio,3826242.66,4.927297684607993
2018,Enero,China,San Antonio,999.55612,Metropolitana,,San Antonio,5133335.36,5.13561495676701
2018,Enero,China,Talcahuano,152.1152,Metropolitana,,San Vicente,876911.38,5.764784715794346
2018,Enero,China,Talcahuano,215.596,Metropolitana,,San Vicente,934998.62,4.336808753409153
2018,Enero,China,Valparaíso,525.90814,Metropolitana,,Valparaíso,2378388.86,4.522441618796773
2018,Enero,China,Valparaíso,967.5662,Metropolitana,,Valparaíso,4971905.81,5.138569133564194
2018,Enero,China,Valparaíso,1981.56837,Metropolitana,,Valparaíso,12872049.95,6.495889894528343
2018,Enero,China,Valparaíso,2963.86065,Metropolitana,,Valparaíso,15649824.13,5.280215900163862
2018,Enero,China,Metropolitana,141.083,O'Higgins,,Aerop. A. Merino Benítez,750097.77,5.316712644329934
2018,Enero,China,Metropolitana,175.747,O'Higgins,,Aerop. A. Merino Benítez,861068.42,4.899477203024802
2018,Enero,China,Metropolitana,227.105,O'Higgins,,Aerop. A. Merino Benítez,1393597.9,6.136359393232206
2018,Enero,China,Metropolitana,501.101,O'Higgins,,Aerop. A. Merino Benítez,3108886.88,6.204112304705039
2018,Enero,China,Talcahuano,18.216,O'Higgins,,Lirquén,47596.16,2.612876592007027
2018,Enero,China,Talcahuano,23.04,O'Higgins,,Lirquén,84344.0,3.660763888888889
2018,Enero,China,San Antonio,699.0586,O'Higgins,,San Antonio,3172399.24,4.538102013193172
2018,Enero,China,San Antonio,3273.0435,O'Higgins,,San Antonio,15478107.56,4.728964818218884
2018,Enero,China,San Antonio,3997.0316,O'Higgins,,San Antonio,19508461.37,4.880737337678291
2018,Enero,China,San Antonio,8637.38658,O'Higgins,,San Antonio,44653831.64,5.169831317194558
2018,Enero,China,Valparaíso,21.344,O'Higgins,,San Antonio,62700.02,2.93759464017991
2018,Enero,China,Talcahuano,21.344,O'Higgins,,San Vicente,77405.0,3.6265461019490255
2018,Enero,China,Talcahuano,152.2282,O'Higgins,,San Vicente,675601.28,4.438082300125733
2018,Enero,China,Talcahuano,196.38,O'Higgins,,San Vicente,1030031.0,5.24509114981159
2018,Enero,China,Valparaíso,44.16,O'Higgins,,Valparaíso,145448.0,3.2936594202898553
2018,Enero,China,Valparaíso,3271.8974,O'Higgins,,Valparaíso,13013261.93,3.977283007101629
2018,Enero,China,Valparaíso,13135.39824,O'Higgins,,Valparaíso,67212458.58,5.1168953808590425
2018,Enero,China,Valparaíso,18237.04303,O'Higgins,,Valparaíso,94283228.79,5.169874778213977
2018,Enero,China,Valparaíso,21859.51504,O'Higgins,,Valparaíso,111513898.89,5.10138942634109
2018,Enero,China,Metropolitana,9.989,Valparaíso,,Aerop. A. Merino Benítez,53175.4,5.32339573530884
2018,Enero,China,Talcahuano,21.888,Valparaíso,,Lirquén,55100.51,2.5173844115497075
2018,Enero,China,San Antonio,42.688,Valparaíso,,San Antonio,185700.0,4.350168665667167
2018,Enero,China,San Antonio,200.4264,Valparaíso,,San Antonio,1027988.26,5.129006258656545
2018,Enero,China,San Antonio,264.4248,Valparaíso,,San Antonio,1213770.04,4.590227694225353
2018,Enero,China,Talcahuano,20.3136,Valparaíso,,San Vicente,125448.13,6.175573507403906
2018,Enero,China,Valparaíso,62.912,Valparaíso,,Valparaíso,317291.94,5.043424783825026
2018,Enero,China,Valparaíso,471.0032,Valparaíso,,Valparaíso,2423666.88,5.145754593599364
2018,Enero,China,Valparaíso,544.7043,Valparaíso,,Valparaíso,2203142.75,4.044658266879846
2018,Enero,China,Valparaíso,1412.1416,Valparaíso,,Valparaíso,7204656.96,5.1019366329835485
2018,Enero,China,Valparaíso,40.48,Valparaíso,,Valparaíso,110400.0,2.7272727272727275
2018,Enero,Chipre,Metropolitana,0.53,El Maule,,Aerop. A. Merino Benítez,2529.4,4.772452830188679
2018,Enero,Colombia,Valparaíso,37.1,El Maule,,Valparaíso,31200.0,0.8409703504043127
2018,Enero,Colombia,Metropolitana,17.703,O'Higgins,,Aerop. A. Merino Benítez,74294.2,4.196701124103259
2018,Enero,Colombia,San Antonio,3.96,O'Higgins,,San Antonio,5426.88,1.3704242424242425
2018,Enero,Colombia,San Antonio,40.8536,O'Higgins,,San Antonio,69613.81,1.703982268392504
2018,Enero,Colombia,Valparaíso,6.64852,O'Higgins,,Valparaíso,15000.0,2.256141216391016
2018,Enero,Colombia,Valparaíso,22.2624,O'Higgins,,Valparaíso,88523.0,3.976345766853529
2018,Enero,Colombia,San Antonio,3.2016,Valparaíso,,San Antonio,11040.0,3.4482758620689657
2018,Enero,Colombia,Valparaíso,2.64,Valparaíso,,Valparaíso,6756.18,2.559159090909091
2018,Enero,Corea del Sur,Metropolitana,3.434,Biobío,,Aerop. A. Merino Benítez,13059.0,3.8028538147932442
2018,Enero,Corea del Sur,Metropolitana,4.176,El Maule,,Aerop. A. Merino Benítez,20092.44,4.811408045977011
2018,Enero,Corea del Sur,Metropolitana,4.908,El Maule,,Aerop. A. Merino Benítez,39866.7,8.122799511002444
2018,Enero,Corea del Sur,Metropolitana,16.34649,El Maule,,Aerop. A. Merino Benítez,84411.2,5.16387310058612
2018,Enero,Corea del Sur,Metropolitana,46.872,El Maule,,Aerop. A. Merino Benítez,362448.57,7.732731054787506
2018,Enero,Corea del Sur,Talcahuano,22.08,El Maule,,Lirquén,145728.0,6.6000000000000005
2018,Enero,Corea del Sur,San Antonio,43.248,El Maule,,San Antonio,248612.0,5.7485201627820945
2018,Enero,Corea del Sur,San Antonio,131.686,El Maule,,San Antonio,825670.62,6.269995443707
2018,Enero,Corea del Sur,Valparaíso,21.12,El Maule,,Valparaíso,106395.2,5.037651515151515
2018,Enero,Corea del Sur,Valparaíso,21.312,El Maule,,Valparaíso,118656.0,5.5675675675675675
2018,Enero,Corea del Sur,Valparaíso,33.506,El Maule,,Valparaíso,223503.07,6.670538709484869
2018,Enero,Corea del Sur,Valparaíso,66.24,El Maule,,Valparaíso,311123.08,4.696906400966184
2018,Enero,Corea del Sur,Metropolitana,6.952,Metropolitana,,Aerop. A. Merino Benítez,42082.0,6.053222094361335
2018,Enero,Corea del Sur,Metropolitana,27.39,Metropolitana,,Aerop. A. Merino Benítez,170471.08,6.223843738590727
2018,Enero,Corea del Sur,San Antonio,21.344,Metropolitana,,San Antonio,120734.0,5.656577961019489
2018,Enero,Corea del Sur,San Antonio,69.6,Metropolitana,,San Antonio,466250.0,6.698994252873564
2018,Enero,Corea del Sur,Valparaíso,21.2952,Metropolitana,,Valparaíso,121486.8,5.704891243097036
2018,Enero,Corea del Sur,Valparaíso,23.2,Metropolitana,,Valparaíso,169000.0,7.28448275862069
2018,Enero,Corea del Sur,Metropolitana,28.284,O'Higgins,,Aerop. A. Merino Benítez,167498.0,5.922005374063074
2018,Enero,Corea del Sur,Metropolitana,42.705,O'Higgins,,Aerop. A. Merino Benítez,236842.87,5.546022011474066
2018,Enero,Corea del Sur,Metropolitana,57.581,O'Higgins,,Aerop. A. Merino Benítez,306788.05,5.327938903457737
2018,Enero,Corea del Sur,San Antonio,89.4832,O'Higgins,,San Antonio,453776.9,5.071084851681657
2018,Enero,Corea del Sur,San Antonio,114.3245,O'Higgins,,San Antonio,608506.0,5.322621135452156
2018,Enero,Corea del Sur,San Antonio,193.566,O'Higgins,,San Antonio,1149015.95,5.936042228490541
2018,Enero,Corea del Sur,San Antonio,313.1052,O'Higgins,,San Antonio,1673225.87,5.343973431294019
2018,Enero,Corea del Sur,Valparaíso,24.0,O'Higgins,,Valparaíso,128582.08,5.357586666666667
2018,Enero,Corea del Sur,Valparaíso,146.298,O'Higgins,,Valparaíso,887175.8,6.064169024867052
2018,Enero,Corea del Sur,Valparaíso,282.276,O'Higgins,,Valparaíso,1563324.52,5.538283523926937
2018,Enero,Costa Rica,San Antonio,2.208,Atacama,,San Antonio,7166.07,3.2455027173913042
2018,Enero,Costa Rica,Metropolitana,0.623,El Maule,,Aerop. A. Merino Benítez,1674.0,2.6869983948635636
2018,Enero,Costa Rica,Metropolitana,1.315,Metropolitana,,Aerop. A. Merino Benítez,4816.0,3.6623574144486692
2018,Enero,Costa Rica,Metropolitana,2.15,O'Higgins,,Aerop. A. Merino Benítez,9562.4,4.447627906976744
2018,Enero,Costa Rica,Valparaíso,7.488,O'Higgins,,Valparaíso,15240.0,2.03525641025641
2018,Enero,Ecuador,San Antonio,50.4,Atacama,,San Antonio,74590.94,1.4799789682539684
2018,Enero,Ecuador,Metropolitana,1.383,El Maule,,Aerop. A. Merino Benítez,3600.0,2.6030368763557483
2018,Enero,Ecuador,San Antonio,45.3692,El Maule,,San Antonio,84720.0,1.867346129091983
2018,Enero,Ecuador,San Antonio,159.5872,El Maule,,San Antonio,204840.0,1.2835615888993606
2018,Enero,Ecuador,San Antonio,62.436,Metropolitana,,San Antonio,74400.0,1.1916202191043628
2018,Enero,Ecuador,Metropolitana,1.394,O'Higgins,,Aerop. A. Merino Benítez,7310.34,5.2441463414634155
2018,Enero,Ecuador,San Antonio,159.84,O'Higgins,,San Antonio,177600.0,1.1111111111111112
2018,Enero,Ecuador,San Antonio,204.16,O'Higgins,,San Antonio,263541.4,1.2908571708463952
2018,Enero,Ecuador,San Antonio,605.5928,O'Higgins,,San Antonio,855497.3,1.4126609497338807
2018,Enero,Ecuador,San Antonio,50.88,Valparaíso,,San Antonio,119306.79,2.344866155660377
2018,Enero,Ecuador,San Antonio,91.52,Valparaíso,,San Antonio,126131.3,1.378182910839161
2018,Enero,El Salvador,Valparaíso,0.72,Atacama,,Valparaíso,2160.0,3.0
2018,Enero,El Salvador,Metropolitana,0.718,O'Higgins,,Aerop. A. Merino Benítez,2134.8,2.9732590529247913
2018,Enero,El Salvador,Valparaíso,1.104,O'Higgins,,Valparaíso,5479.52,4.963333333333333
2018,Enero,Emiratos Árabes Unidos,Metropolitana,1.312,El Maule,,Aerop. A. Merino Benítez,9906.14,7.550411585365853
2018,Enero,Emiratos Árabes Unidos,Metropolitana,3.316,El Maule,,Aerop. A. Merino Benítez,25122.09,7.576022316043426
2018,Enero,Emiratos Árabes Unidos,Metropolitana,1.345,O'Higgins,,Aerop. A. Merino Benítez,10861.09,8.075159851301116
2018,Enero,Emiratos Árabes Unidos,Metropolitana,2.093,O'Higgins,,Aerop. A. Merino Benítez,7764.74,3.7098614429049213
2018,Enero,Emiratos Árabes Unidos,Metropolitana,8.426,O'Higgins,,Aerop. A. Merino Benítez,64137.39,7.6118431046760024
2018,Enero,España,Metropolitana,1.83,El Maule,,Aerop. A. Merino Benítez,5985.58,3.270808743169399
2018,Enero,España,Metropolitana,4.933,El Maule,,Aerop. A. Merino Benítez,28511.54,5.779756740320292
2018,Enero,España,Metropolitana,9.3728,El Maule,,Aerop. A. Merino Benítez,41453.4,4.422733868214408
2018,Enero,España,Metropolitana,10.104,El Maule,,Aerop. A. Merino Benítez,56851.99,5.626681512272367
2018,Enero,España,San Antonio,22.56,El Maule,,San Antonio,159013.29,7.048461436170213
2018,Enero,España,Metropolitana,1.526,Metropolitana,,Aerop. A. Merino Benítez,10590.75,6.940203145478375
2018,Enero,España,San Antonio,21.344,Metropolitana,,San Antonio,21562.02,1.010214580209895
2018,Enero,España,Metropolitana,10.337,O'Higgins,,Aerop. A. Merino Benítez,62621.65,6.058010060946116
2018,Enero,España,Metropolitana,28.2162,O'Higgins,,Aerop. A. Merino Benítez,78486.15,2.781598868734982
2018,Enero,España,Metropolitana,30.509,O'Higgins,,Aerop. A. Merino Benítez,154604.11,5.067491887639712
2018,Enero,España,Los Andes,24.9771,O'Higgins,,Cristo Redentor (Los Libertadores),152061.55,6.0880386433973515
2018,Enero,España,San Antonio,83.8912,O'Higgins,,San Antonio,320047.3,3.8150282747177298
2018,Enero,España,San Antonio,12.597,Valparaíso,,San Antonio,81871.23,6.499264110502501
2018,Enero,Estados Unidos de América,Metropolitana,6.529,Biobío,,Aerop. A. Merino Benítez,26880.0,4.1170163884208915
2018,Enero,Estados Unidos de América,Metropolitana,2.793,Coquimbo,,Aerop. A. Merino Benítez,14400.0,5.155746509129967
2018,Enero,Estados Unidos de América,Metropolitana,9.106,El Maule,,Aerop. A. Merino Benítez,78121.38,8.57911047660883
2018,Enero,Estados Unidos de América,Metropolitana,8.676,El Maule,,Aerop. A. Merino Benítez,33508.0,3.8621484555094514
2018,Enero,Estados Unidos de América,Metropolitana,12.371,El Maule,,Aerop. A. Merino Benítez,47743.27,3.859289467302562
2018,Enero,Estados Unidos de América,Metropolitana,13.049,El Maule,,Aerop. A. Merino Benítez,42064.0,3.2235420338723273
2018,Enero,Estados Unidos de América,Metropolitana,42.7644,El Maule,,Aerop. A. Merino Benítez,218835.27,5.11722998568903
2018,Enero,Estados Unidos de América,Chañaral,18.24,El Maule,,Caldera,27529.33,1.5092834429824564
2018,Enero,Estados Unidos de América,Los Andes,17.8752,El Maule,,Cristo Redentor (Los Libertadores),62720.0,3.5087719298245617
2018,Enero,Estados Unidos de América,San Antonio,18.816,El Maule,,San Antonio,80640.0,4.2857142857142865
2018,Enero,Estados Unidos de América,Valparaíso,6.96,El Maule,,Valparaíso,53803.1,7.730330459770115
2018,Enero,Estados Unidos de América,Valparaíso,43.2,El Maule,,Valparaíso,130760.44,3.026862037037037
2018,Enero,Estados Unidos de América,Valparaíso,105.3128,El Maule,,Valparaíso,241830.87,2.296310325050706
2018,Enero,Estados Unidos de América,Valparaíso,140.06,El Maule,,Valparaíso,412854.45,2.9476970584035413
2018,Enero,Estados Unidos de América,Metropolitana,4.034,Metropolitana,,Aerop. A. Merino Benítez,8050.77,1.9957288051561728
2018,Enero,Estados Unidos de América,Metropolitana,30.979,Metropolitana,,Aerop. A. Merino Benítez,120697.3,3.8961005842667613
2018,Enero,Estados Unidos de América,Metropolitana,34.453,Metropolitana,,Aerop. A. Merino Benítez,161455.89,4.68626505674397
2018,Enero,Estados Unidos de América,Chañaral,6.788,Metropolitana,,Caldera,27559.07,4.059969063052445
2018,Enero,Estados Unidos de América,Valparaíso,9.2526,Metropolitana,,Valparaíso,45636.14,4.932250394483713
2018,Enero,Estados Unidos de América,Valparaíso,34.7537,Metropolitana,,Valparaíso,85592.52,2.4628318711389
2018,Enero,Estados Unidos de América,Valparaíso,118.76104,Metropolitana,,Valparaíso,521808.28,4.3937665079389685
2018,Enero,Estados Unidos de América,Metropolitana,14.229,O'Higgins,,Aerop. A. Merino Benítez,87779.67,6.169068100358423
2018,Enero,Estados Unidos de América,Metropolitana,77.647,O'Higgins,,Aerop. A. Merino Benítez,327798.03,4.2216444936700706
2018,Enero,Estados Unidos de América,Metropolitana,114.87086,O'Higgins,,Aerop. A. Merino Benítez,469421.08,4.08651140942098
2018,Enero,Estados Unidos de América,Metropolitana,148.391,O'Higgins,,Aerop. A. Merino Benítez,616512.1,4.154646171263756
2018,Enero,Estados Unidos de América,Chañaral,156.6417,O'Higgins,,Caldera,484118.04,3.090607673435618
2018,Enero,Estados Unidos de América,Coquimbo,7.424,O'Higgins,,Coquimbo,33825.52,4.55623922413793
2018,Enero,Estados Unidos de América,Coquimbo,20.976,O'Higgins,,Coquimbo,72096.94,3.437115751334859
2018,Enero,Estados Unidos de América,Los Andes,129.5952,O'Higgins,,Cristo Redentor (Los Libertadores),454720.0,3.508771929824561
2018,Enero,Estados Unidos de América,San Antonio,16.32,O'Higgins,,San Antonio,54400.0,3.3333333333333335
2018,Enero,Estados Unidos de América,San Antonio,22.08,O'Higgins,,San Antonio,44714.36,2.0251068840579713
2018,Enero,Estados Unidos de América,San Antonio,46.08,O'Higgins,,San Antonio,153600.0,3.3333333333333335
2018,Enero,Estados Unidos de América,Valparaíso,109.8598,O'Higgins,,Valparaíso,557852.16,5.077855230029547
2018,Enero,Estados Unidos de América,Valparaíso,419.3009,O'Higgins,,Valparaíso,1086981.05,2.5923651726003927
2018,Enero,Estados Unidos de América,Valparaíso,440.48899,O'Higgins,,Valparaíso,1354604.26,3.0752284183084804
2018,Enero,Estados Unidos de América,Valparaíso,1057.52493,O'Higgins,,Valparaíso,2741353.37,2.5922352204027947
2018,Enero,Estados Unidos de América,Metropolitana,0.03,Sin Región,,Aerop. A. Merino Benítez,60.0,2.0
2018,Enero,Estados Unidos de América,Metropolitana,34.993,Valparaíso,,Aerop. A. Merino Benítez,143801.0,4.109421884376875
2018,Enero,Estados Unidos de América,Valparaíso,30.456,Valparaíso,,Valparaíso,45190.84,1.4838074599422115
2018,Enero,Estados Unidos de América,Valparaíso,44.184,Valparaíso,,Valparaíso,163777.65,3.7067184953829444
2018,Enero,Estados Unidos de América,Valparaíso,79.7172,Valparaíso,,Valparaíso,399034.5,5.005626138399242
2018,Enero,Filipinas,Metropolitana,1.338,Coquimbo,,Aerop. A. Merino Benítez,12935.2,9.667563527653213
2018,Enero,Filipinas,Metropolitana,3.481,El Maule,,Aerop. A. Merino Benítez,22277.45,6.3997270899166905
2018,Enero,Filipinas,Metropolitana,3.203,El Maule,,Aerop. A. Merino Benítez,14899.2,4.651639088354668
2018,Enero,Filipinas,Metropolitana,3.424,El Maule,,Aerop. A. Merino Benítez,26184.3,7.647283878504672
2018,Enero,Filipinas,Metropolitana,5.526,El Maule,,Aerop. A. Merino Benítez,46646.46,8.441270358306188
2018,Enero,Filipinas,Metropolitana,0.704,O'Higgins,,Aerop. A. Merino Benítez,4915.2,6.981818181818182
2018,Enero,Filipinas,Metropolitana,15.159,O'Higgins,,Aerop. A. Merino Benítez,116354.24,7.6755880994788575
2018,Enero,Filipinas,Valparaíso,11.52,O'Higgins,,Valparaíso,65040.0,5.645833333333334
2018,Enero,Francia,Metropolitana,3.36,Biobío,,Aerop. A. Merino Benítez,9938.64,2.9579285714285715
2018,Enero,Francia,Metropolitana,12.288,El Maule,,Aerop. A. Merino Benítez,44870.31,3.6515551757812497
2018,Enero,Francia,Metropolitana,14.96741,El Maule,,Aerop. A. Merino Benítez,63175.09,4.220843151888001
2018,Enero,Francia,Metropolitana,1.226,Metropolitana,,Aerop. A. Merino Benítez,-252.43,-0.20589722675367048
2018,Enero,Francia,Metropolitana,3.784,Metropolitana,,Aerop. A. Merino Benítez,23890.1,6.313451374207188
2018,Enero,Francia,Metropolitana,0.689,O'Higgins,,Aerop. A. Merino Benítez,3349.0,4.860667634252541
2018,Enero,Francia,Metropolitana,0.688,O'Higgins,,Aerop. A. Merino Benítez,2400.08,3.4884883720930233
2018,Enero,Francia,Metropolitana,1.432,O'Higgins,,Aerop. A. Merino Benítez,9074.12,6.336675977653632
2018,Enero,Francia,Metropolitana,12.18975,O'Higgins,,Aerop. A. Merino Benítez,21105.78,1.7314366578477818
2018,Enero,Francia,Metropolitana,16.31974,O'Higgins,,Aerop. A. Merino Benítez,135066.36,8.276256852131223
2018,Enero,Francia,Los Andes,13.872,O'Higgins,,Cristo Redentor (Los Libertadores),105381.14,7.596679642445213
2018,Enero,Grecia,Metropolitana,0.732,O'Higgins,,Aerop. A. Merino Benítez,5371.8,7.338524590163934
2018,Enero,Guatemala,Metropolitana,0.568,O'Higgins,,Aerop. A. Merino Benítez,3192.1,5.619894366197183
2018,Enero,Guatemala,San Antonio,3.312,O'Higgins,,San Antonio,12144.0,3.666666666666667
2018,Enero,Guatemala,Valparaíso,3.6,O'Higgins,,Valparaíso,10560.0,2.9333333333333336
2018,Enero,Guatemala,Valparaíso,4.608,O'Higgins,,Valparaíso,6720.0,1.4583333333333335
2018,Enero,Honduras,Valparaíso,1.152,O'Higgins,,Valparaíso,5375.96,4.666631944444445
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,1.435,El Maule,,Aerop. A. Merino Benítez,9842.41,6.8588222996515675
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,23.016,El Maule,,Valparaíso,64000.96,2.7807160236357316
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,65.36,El Maule,,Valparaíso,344795.39,5.275327264381885
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,2.768,Metropolitana,,Aerop. A. Merino Benítez,15360.0,5.549132947976879
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,7.356,Metropolitana,,Aerop. A. Merino Benítez,56744.85,7.714090538336053
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,22.9904,Metropolitana,,Valparaíso,78599.97,3.418816984480479
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,46.4,Metropolitana,,Valparaíso,226600.0,4.883620689655173
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,88.4,Metropolitana,,Valparaíso,246665.15,2.7903297511312215
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,107.20912,Metropolitana,,Valparaíso,269041.48,2.5095018035779044
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,1.411,O'Higgins,,Aerop. A. Merino Benítez,12900.73,9.14296952515946
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,112.5122,O'Higgins,,Valparaíso,530167.58,4.712089711160211
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,152.39798,O'Higgins,,Valparaíso,456292.79,2.9940868638810043
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,418.4352,O'Higgins,,Valparaíso,1491859.82,3.565330593602068
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,1373.1434,O'Higgins,,Valparaíso,6830692.55,4.974493232097974
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,20.976,Valparaíso,,Valparaíso,68881.33,3.283816266209001
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,21.588,Valparaíso,,Valparaíso,44935.79,2.0815170465073187
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,146.624,Valparaíso,,Valparaíso,529564.8,3.6117197730248805
2018,Enero,India,Metropolitana,0.709,Biobío,,Aerop. A. Merino Benítez,5122.2,7.224541607898449
2018,Enero,India,Metropolitana,1.991,El Maule,,Aerop. A. Merino Benítez,11305.5,5.678302360622802
2018,Enero,India,Metropolitana,12.177,El Maule,,Aerop. A. Merino Benítez,103564.44,8.504922394678493
2018,Enero,India,Metropolitana,1.441,Metropolitana,,Aerop. A. Merino Benítez,9514.05,6.60239417071478
2018,Enero,India,Metropolitana,0.71,O'Higgins,,Aerop. A. Merino Benítez,5242.0,7.383098591549296
2018,Enero,India,Metropolitana,7.788,O'Higgins,,Aerop. A. Merino Benítez,48531.56,6.231581920903954
2018,Enero,Irlanda,Metropolitana,1.392,El Maule,,Aerop. A. Merino Benítez,6308.08,4.531666666666667
2018,Enero,Islandia,Metropolitana,3.59,O'Higgins,,Aerop. A. Merino Benítez,23055.89,6.422253481894151
2018,Enero,Italia,Metropolitana,14.186,El Maule,,Aerop. A. Merino Benítez,64613.22,4.554717326942056
2018,Enero,Italia,Metropolitana,1.371,El Maule,,Aerop. A. Merino Benítez,8358.63,6.0967396061269135
2018,Enero,Italia,Metropolitana,2.04,El Maule,,Aerop. A. Merino Benítez,12240.0,6.0
2018,Enero,Italia,Metropolitana,7.575,El Maule,,Aerop. A. Merino Benítez,38125.5,5.033069306930693
2018,Enero,Italia,Metropolitana,3.548,Metropolitana,,Aerop. A. Merino Benítez,20207.06,5.695338218714769
2018,Enero,Italia,Metropolitana,0.786,O'Higgins,,Aerop. A. Merino Benítez,6295.22,8.009185750636131
2018,Enero,Italia,Metropolitana,2.84,O'Higgins,,Aerop. A. Merino Benítez,21282.64,7.493887323943662
2018,Enero,Italia,Metropolitana,21.12,O'Higgins,,Aerop. A. Merino Benítez,149041.44,7.056886363636363
2018,Enero,Italia,Los Andes,5.9112,O'Higgins,,Cristo Redentor (Los Libertadores),61373.69,10.3826109757748
2018,Enero,Japón,Metropolitana,3.235,El Maule,,Aerop. A. Merino Benítez,30664.0,9.478825347758887
2018,Enero,Japón,Metropolitana,2.237,O'Higgins,,Aerop. A. Merino Benítez,12136.02,5.425131873044255
2018,Enero,Japón,Metropolitana,6.075,O'Higgins,,Aerop. A. Merino Benítez,35434.7,5.832872427983538
2018,Enero,Kazajstán,Metropolitana,0.708,O'Higgins,,Aerop. A. Merino Benítez,7440.0,10.508474576271187
